,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check1_trial,Check1_trial_t_First.Click,Check1_trial_t_Last.Click,Check1_trial_t_Page.Submit,Check1_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Check2_trial,Check2_trial_t_First.Click,Check2_trial_t_Last.Click,Check2_trial_t_Page.Submit,Check2_trial_t_Click.Count,Check3_trial,Check3_trial_t_First.Click,Check3_trial_t_Last.Click,Check3_trial_t_Page.Submit,Check3_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,explain_choices,comments,sex,age,attn,workerId,assignmentId,hitId
87,4/20/18 12:04,4/20/18 12:11,0,76e88efa805a21ec,100,440,1,4/20/18 12:11,R_1oItUaef4EjpJiy,,,,,29.77,-95.5,anonymous,EN,1,0,0,4.26,0,0,0,6.182,0,0,9.11,9.11,14.094,1,0,13.338,13.338,14.466,1,0,3.3,3.3,4.22,1,0,5.672,5.672,6.534,1,0,5.78,5.78,6.818,1,0,6.2,6.2,7.344,1,0,4.21,4.21,6.106,1,0,7.664,7.664,8.6,1,-1,6.734,6.734,8.002,1,0,10.622,10.622,19.22,1,2,11.064,11.064,12.172,1,0,5.12,5.12,6.152,1,0,6.44,6.44,7.438,1,0,4.254,5.428,6.572,2,0,3.22,3.22,4.216,1,0,5.998,5.998,7.06,1,0,16.782,16.782,17.728,1,-2,15.716,15.716,17.182,1,1,4.228,9.068,11.45,2,0,3.306,4.688,5.936,2,0,5.844,5.844,7.03,1,0,5.674,5.674,7.416,1,0,5.01,5.01,5.928,1,0,5.598,6.518,7.112,2,-2,5.588,5.588,6.482,1,-2,7.926,7.926,9.034,1,2,14.36,14.36,16.596,1,-2,6.62,7.324,8.322,2,2,9.388,9.388,11.092,1,"Most of my answers are neither event is more upsetting because most of the given questions have the same outcome. For me it doesn't matter where, whom it happened, it the result is the same, then the pain, loss or suffering is the same.",none,2,41,1,aa9d6caf2f1a9692,308Q0PEVB91RH0HQQEBTF0DYAG49I9,38DCH97KHHQRHQKOZW2EOCM2UEMQJ1
88,4/20/18 12:07,4/20/18 12:11,0,d746b94ba6c2817c,100,266,1,4/20/18 12:11,R_DUFQ8sf97UvxtnP,,,,,42.57,-83.91,anonymous,EN,1,0,0,4.688,0,0,0,7.441,0,0,3.366,3.366,4.601,1,2,6.338,6.338,7.81,1,-1,3.449,3.449,5.242,1,-1,4.984,4.984,6.056,1,-2,3.476,3.476,4.734,1,1,4.326,4.326,6.49,1,0,4.833,4.833,7.162,1,2,3.641,3.641,5.694,1,1,2.281,2.281,5.193,1,2,5.245,5.245,6.932,1,2,5.318,5.318,6.62,1,1,5.808,5.808,7.214,1,2,4.455,4.455,5.998,1,2,4.603,4.603,5.965,1,0,4.118,4.118,5.171,1,-2,7.625,7.625,10.807,1,-1,6.619,6.619,8.103,1,1,7.355,7.355,10.422,1,2,2.155,2.155,3.448,1,0,2.121,2.121,4.662,1,0,4.902,4.902,6.054,1,1,6.556,6.556,8.199,1,1,4.332,4.332,5.386,1,0,4.229,4.229,5.394,1,-2,3.37,3.37,4.627,1,-2,2.536,2.536,3.936,1,2,4.682,4.682,9.862,1,-2,1.912,1.912,3.169,1,0,6.388,6.388,7.425,1,i think then the situation was out of the norm I would feel it was a little more tragic ,none,1,48,1,7114def00e8f3328,30X31N5D64EUGXURNWJ7FXU5PWOASH,3XUSYT70ITPQQBFX82MO6807CQS0D0
89,4/20/18 12:05,4/20/18 12:11,0,e34cb789dcdf22ac,100,348,1,4/20/18 12:11,R_QiHIB7BQq9KTUB3,,,,,38.85,-104.78,anonymous,EN,1,0,0,3.845,0,0,0,5.835,0,0,3.671,4.139,4.81,3,1,4.931,6.859,7.82,4,1,3.315,5.054,5.445,4,0,2.98,3.416,3.939,3,1,3.679,4.184,5.032,3,0,4.133,4.784,5.382,3,0,4.967,5.711,6.452,3,1,3.926,4.704,5.262,3,-1,3.823,5.345,6.584,3,0,6.647,7.27,10.206,3,0,8.064,8.518,9.161,3,-1,3.219,3.877,4.857,3,-1,4.526,5.155,5.744,3,-1,3.52,4.092,4.825,3,0,3.527,5.035,5.311,4,0,4.488,6.66,7.352,3,-1,9.665,14.013,14.653,4,-2,4.339,4.931,6.022,3,1,10.315,11.231,12.072,3,0,6.266,7.051,7.791,3,0,3.723,4.474,5.315,3,-1,4.268,5.916,6.619,3,0,2.819,5.214,5.289,4,-1,6.126,6.696,7.654,3,-1,5.13,5.602,6.422,3,-1,2.974,4.581,4.996,4,1,6.493,7.033,7.558,3,-1,4.756,5.872,6.303,4,1,5.231,5.895,6.54,3,I answered how I really felt.,None thanks,1,46,1,3e1158257cfb4723,3BWI6RSP7HXBNCRBFYNIGPO0NX97EM,34ZTTGSNJXCVQKPYBWZTCZ6NHMIQHW
90,4/20/18 12:06,4/20/18 12:11,0,6f2de69e827ac55e,100,324,1,4/20/18 12:11,R_2cnNG5yhMDsLgZj,,,,,42.52,-83.16,anonymous,EN,1,3.652,3.652,4.084,1,0,0,5.678,0,0,2.868,2.868,3.9,1,0,4.496,4.496,7.332,1,0,2.437,2.437,3.506,1,0,4.24,4.24,5.271,1,0,3.001,3.001,3.984,1,0,3.041,3.041,4.097,1,0,2.28,3.785,4.886,2,0,4.084,5.138,5.519,2,-1,12.356,12.356,13.67,1,0,5.195,5.195,9.101,1,0,6.373,6.373,7.427,1,0,3.194,3.194,4.239,1,0,3.749,3.749,5,1,0,3.568,3.568,4.588,1,0,8.432,8.432,9.465,1,0,3.864,3.864,4.995,1,0,10.836,10.836,11.873,1,-2,4.761,4.761,5.858,1,1,8.091,8.091,9.803,1,0,3.665,4.758,5.176,2,0,4.289,4.289,5.424,1,0,7.936,7.936,10.028,1,0,2.68,2.68,3.962,1,0,2.656,4.106,5.021,2,-2,5.711,5.711,6.464,1,-2,6.909,6.909,7.836,1,1,6.419,7.411,7.923,2,-2,6.202,6.202,9.165,1,0,3.766,3.766,4.923,1,"Most of the events were similar and I would consider the results more or less equal in terms of outcome. There were a few items where one outcome was worse than the other. For example, a cat dying is a worse outcome than a cat being injured.",No,2,49,1,39d89126980ef34b,3WS1NTTKEZ0PBFRNPAMFJSZDRKI0FX,3087LXLJ6M4NOVTTZ8HEU83SO380FB
91,4/20/18 12:03,4/20/18 12:11,0,762e094b98e8ce24,100,463,1,4/20/18 12:11,R_3sjrf9bc1UPzL6T,,,,,30.46,-90.14,anonymous,EN,1,0,0,6.546,0,0,0,7.666,0,0,4.142,6.322,6.36,4,0,9.188,10.154,10.736,4,0,2.784,5.064,5.772,3,0,4.029,4.944,5.699,3,0,3.817,4.47,5.152,3,0,7.541,12.572,13.323,5,0,5.266,6.358,7.189,3,0,5.258,6.172,7.03,3,-1,9.381,15.936,17.824,3,1,5.06,8.234,9.159,5,-1,5.878,16.045,16.647,7,0,3.512,5.177,5.972,3,0,4.553,5.232,5.957,3,1,5.974,8.284,8.79,4,0,5.372,7.909,9.086,3,0,5.773,6.694,7.381,3,0,11.249,12.838,13.429,4,-2,16.533,26.558,27.41,6,1,8.305,11.733,12.755,3,0,19.103,21.486,22.156,4,1,7.812,8.97,9.839,3,0,5.576,6.495,7.313,3,0,4.293,5.671,6.256,3,1,4.957,6.589,8.14,3,-1,5.802,6.763,7.504,3,-2,4.686,6.495,7.294,3,2,7.54,9.941,10.695,3,-1,5.964,6.737,7.457,3,2,6.912,9.319,10.219,3,"I looked at the age, amount of lost and area difference.",No,2,43,1,56a4e4594c62f1a4,3018Q3ZVOJEIFIUE87J2PNP93U4RA9,35XW21VSVG29PWN1UL3WZREVGRCSLU
92,4/20/18 12:02,4/20/18 12:11,0,13154a0c25a992f5,100,572,1,4/20/18 12:11,R_2dlIq1gWBRv9sH0,,,,,45.66,-108.38,anonymous,EN,1,0,0,4.18,0,0,0,23.422,0,0,3.112,3.112,4.176,1,-2,8.496,9.31,9.584,2,0,3.03,3.03,3.896,1,0,4.05,4.05,4.89,1,-2,7.66,7.66,10.264,1,0,2.654,2.654,3.538,1,0,3.576,3.576,5.496,1,0,6.254,6.254,7.424,1,-1,4.058,4.058,5.648,1,2,8.698,8.698,10.696,1,0,12.606,12.606,13.832,1,0,2.316,2.316,2.98,1,0,6.594,6.594,7.832,1,0,2.47,2.47,3.252,1,0,3.822,3.822,4.636,1,1,9.29,9.29,10.212,1,0,5.878,5.878,6.73,1,-2,6.068,11.866,15.336,3,1,4.418,4.418,5.334,1,0,2.332,2.332,2.954,1,0,4.268,4.976,5.342,2,0,3.848,3.848,4.46,1,0,2.418,2.418,3.008,1,0,262.756,262.756,263.46,1,-2,6.076,6.076,6.842,1,-2,6.338,6.338,7.964,1,2,8.26,8.26,9.754,1,0,4.26,4.26,6.478,1,2,4.976,8.618,10.81,3,"For most of them I figured that neither was more disturbing than the other, because I never want to see anybody in pain or suffering.  There were a few where there was an obvious choice, such as the old lady on disability dying when her 3 year old heater goes out in the winter instead of her 15 year old heater, as the older heater is obviously more likely to go out than the newer one, but for the most part I never want to see anyone suffer",No further comments,1,33,1,44291e06243f5042,3SUWZRL0MZ1SJCD6WOIQABO4SMOE6T,324N5FAHSXZEXIMN3GW0VELNQV1VKZ
93,4/20/18 12:01,4/20/18 12:11,0,415a1e06f1a079d8,100,627,1,4/20/18 12:11,R_qJXM56VgDPv45BD,,,,,37.75,-97.82,anonymous,EN,1,0,0,5.754,0,0,0,6.617,0,0,2.856,11.735,14.377,5,0,3.275,11.543,12.695,4,0,3.338,16.239,19.425,4,0,2.477,11.265,12.21,4,0,2.572,10.027,11.135,4,0,3.039,14.561,15.258,5,0,2.885,9.004,10.1,4,0,1.979,16.044,17.818,4,-1,2.642,12.844,17.723,5,0,9.628,28.163,31.359,5,0,3.034,12.373,13.222,4,0,2.8,9.26,10.394,4,0,2.057,11.529,12.381,4,0,5.968,13.4,15.866,4,0,2.617,12.654,13.69,5,1,3.106,16.557,18.846,5,1,2.19,20.507,21.866,7,-2,5.181,9.09,21.621,4,1,7.045,9.361,15.541,2,0,2.725,10.101,11.741,4,0,1.715,24.728,25.895,5,0,2.656,13.648,18.876,5,0,2.579,5.31,6.233,3,0,2.993,16.285,17.31,5,-2,2.695,15.349,16.962,6,-1,4.513,18.644,19.485,5,0,10.459,17.584,18.744,5,-2,2.245,11.741,19.485,4,2,2.179,11.15,12.123,4,I based them on my feelings about which was a worse outcome.,NA,1,48,1,3049379832b4fd2d,333U7HK6IA3ZF1EDKC1VDXBOEG7JDB,3XUSYT70ITPQQBFX82MO6807CQS0D0
94,4/20/18 12:06,4/20/18 12:11,0,2d1a80b186f2104e,100,331,1,4/20/18 12:11,R_22kKvNcEBn8DLGu,,,,,36.56,-87.41,anonymous,EN,1,0,0,3.871,0,0,0,5.72,0,0,2.604,3.705,4.747,3,-2,4.706,7.426,7.485,7,-1,3.31,4.749,5.443,3,0,3.504,6.988,7.412,4,-1,6.275,8.585,9.188,4,1,2.064,4.758,5.478,4,0,3.003,3.995,4.653,4,0,3.4,4.771,5.347,4,-1,5.093,10.961,12.684,7,0,7.507,8.714,9.265,4,-1,5.651,7.067,7.94,3,1,4.413,5.051,6.078,3,1,3.223,4.33,5.266,3,0,4.089,4.666,5.492,3,0,3.701,4.872,5.262,4,1,3.844,4.928,5.55,4,2,5.144,6.855,7.619,4,-2,1.912,13.302,14.143,11,2,4.825,8.121,8.878,4,0,3.075,4.225,5.182,4,0,3.717,5.162,5.838,4,-1,5.497,8.701,8.667,5,0,3.441,4.58,5.345,3,-1,4.598,5.92,6.47,4,-2,4.035,5.294,5.803,4,-2,3.327,4.555,5.04,4,2,5.137,6.032,6.93,3,-1,3.217,3.838,4.685,3,2,3.626,4.735,5.582,3,Based off how bad they were in general,No,2,24,1,eb262e6cc7621cbe,3FPRZHYEPZVAO4CA8C923C06IQPV3A,3PCPFX4U40EBCOYSG6BT9EUA175QFY
95,4/20/18 12:05,4/20/18 12:11,0,74be607b7af23bc9,100,414,1,4/20/18 12:11,R_uy77Gr0zfrwQHLj,,,,,39,-76.88,anonymous,EN,1,0,0,5.003,0,0,0,12.069,0,0,2.584,2.584,3.544,1,-1,10.321,10.321,11.287,1,0,2.641,2.641,3.703,1,0,3.378,3.378,4.49,1,-1,4.764,4.764,6.526,1,0,4.454,4.454,5.374,1,0,3.502,3.502,4.872,1,0,6.391,6.391,7.543,1,-1,5.093,5.093,7.83,1,1,7.848,7.848,9.569,1,0,6.751,6.751,8.039,1,0,3.674,3.674,4.507,1,0,15.991,15.991,17.1,1,-1,3.376,6.447,7.503,3,0,4.115,4.115,5.597,1,0,4.131,4.131,5.573,1,-1,16.93,16.93,28.606,1,-2,8.362,8.362,10.018,1,1,4.682,4.682,6.441,1,0,2.22,2.22,3.125,1,0,3.978,3.978,4.906,1,0,4.4,4.4,5.507,1,0,2.914,2.914,3.943,1,0,4.161,4.161,5.132,1,-2,3.384,3.384,4.571,1,-2,6.774,7.677,8.096,2,2,6.635,6.635,8.038,1,-2,6.382,6.382,8.373,1,2,3.513,3.513,5.09,1,"I gave the answer that I thought was correct, meaning that the answer I chose I thought was more upsetting to me. If events were the same but in a different area I chose that neither event would be more upsetting. I thought that in an event where someone was killed rather than injured was much more upsetting. Also, if an event occured that would be completely unexpected I thought was more upsetting. I chose which I personally thought was more upsetting and put myself in that situation in order to choose the correct answer.",Interesting!,2,23,1,1e9089b20b11dc9a,3XXU1SWE8NJUFOAFEU0N5ROMU45A0U,3TUOHPJXYHLXW7LZS9GL7AC3TDIXW0
96,4/20/18 12:03,4/20/18 12:11,0,be4c4e85b898e66e,100,494,1,4/20/18 12:11,R_3et24sEMxQG90PQ,,,,,36.18,-79.81,anonymous,EN,1,0,0,4.14,0,4.28,4.28,7.244,1,0,8.406,8.425,9.388,2,0,14.578,14.624,15.734,2,-1,5.467,5.487,6.383,2,0,7.252,7.267,8.818,2,-1,7.689,7.711,9.928,2,0,4.137,4.158,6.084,2,0,6.305,6.317,8.388,2,0,6.929,6.947,8.299,2,-1,6.609,6.621,7.584,2,0,12.287,12.305,13.339,2,0,15.478,15.497,17.759,2,0,3.955,3.968,4.843,2,1,9.418,9.441,10.508,2,0,3.978,3.998,4.445,2,0,7.962,7.97,8.597,2,1,6.83,6.85,7.875,2,0,12.457,12.473,15.103,2,-2,4.98,4.998,5.962,2,1,12.286,12.302,13.609,2,0,4.013,3.925,4.552,2,0,31.793,31.813,33.291,2,0,9.145,9.163,9.821,2,0,7.102,7.122,7.975,2,0,8.488,8.506,14.825,2,-2,4.788,4.807,8.803,2,-1,7.7,7.747,9.224,2,1,13.48,13.497,14.746,2,-2,13.295,13.315,15.615,2,2,8.758,8.779,10.879,2,Which one caused more harm or did more damage would be more upsetting. Also if it was to be expected like unsafe water in Mexico the the other would be more upsetting.  If they seemed equal I chose neither would be more upsetting.,No,1,33,1,a5d1e03862e91a5c,3YGXWBAF715Z7RPEH9JGNP4NBJ64C6,3PN6H8C9R4EMRODF04JHVECKLC4AD1
97,4/20/18 12:02,4/20/18 12:12,0,38afd86842099293,100,550,1,4/20/18 12:12,R_2dxRwkdY46bNAVy,,,,,33.79,-118.3,anonymous,EN,1,0,0,5.895,0,0,0,8.107,0,-1,5.1,7.662,9.173,2,-1,12.517,15.873,16.937,3,0,4.029,5.869,7.188,2,0,9.537,12.983,14.115,2,-1,5.585,7.724,8.952,2,2,5.762,8.449,9.676,2,-1,9.309,11.752,12.967,2,-1,13.487,17.139,19.718,3,-1,18.192,21.626,22.779,3,0,12.193,16.441,18.59,2,2,7.04,15.4,16.386,7,2,4.443,7.021,8.15,2,2,6.851,9.844,11.657,2,2,3.725,7.144,8.619,2,0,8.056,10.839,11.752,2,2,5.493,8.24,9.397,2,2,10.593,15.944,17.74,3,-2,15.381,18.146,19.259,3,1,39.411,42.672,43.69,2,0,7.951,11.021,11.915,2,0,8.533,10.865,11.898,2,0,6.482,6.482,8.106,1,0,4.392,6.878,7.815,2,0,6.164,8.602,10.222,2,-2,9.142,11.963,13.103,3,0,5.83,8.585,9.551,2,0,8.942,11.676,13.015,2,-1,4.626,7.445,8.406,2,2,6.923,9.459,10.626,2,I answered however it tugged my heartstrings,nope,2,59,1,967d107370f3b0c4,33JKGHPFYDIY2LBBC3SQPUFZWE4MN0,3PCPFX4U40EBCOYSG6BT9EUA175QFY
98,4/20/18 12:08,4/20/18 12:12,0,f02cb25926bfc0da,100,236,1,4/20/18 12:12,R_01kJmu4ROFccUOB,,,,,41.82,-71.41,anonymous,EN,1,0,0,7.852,0,0,0,5.928,0,0,1.985,1.985,2.746,1,0,5.101,5.101,5.896,1,0,4.461,4.461,5.32,1,0,1.969,1.969,2.732,1,0,3.419,3.419,4.728,1,0,2.646,2.646,3.643,1,0,2.052,2.052,3.303,1,0,2.965,2.965,3.691,1,-1,4.657,4.657,5.594,1,0,4.173,4.173,5.101,1,0,4.933,4.933,6.193,1,0,5.08,5.08,6.145,1,0,3.263,3.263,4.026,1,0,2.229,2.229,3.325,1,0,3.473,3.473,4.303,1,0,3.482,4.694,5.268,2,0,5.492,5.492,6.365,1,-2,4.477,4.477,6.385,1,1,2.886,2.886,3.969,1,0,1.586,1.586,2.516,1,0,3.072,3.072,3.745,1,0,2.587,2.587,3.687,1,0,1.986,1.986,2.744,1,0,2.666,2.666,3.392,1,-2,3.155,3.155,4.674,1,-2,2.97,2.97,5.078,1,2,7.291,7.291,8.29,1,-2,3.759,3.759,6.24,1,0,1.939,1.939,2.892,1,"the events were often equally upsetting - it's equally upsetting to me if someone dies, no matter the circumstances of their death, for example. some events were clear - it's sadder when a cat dies than when he injures his foot because he will recover. ",,2,27,1,91886639945776df,3VBEN272MLNVQO7U9WBHBJ58NR0SGA,334ZEL5JX63HVHQY7DJOR8IPBWHSOB
99,4/20/18 12:01,4/20/18 12:12,0,83985838db5388ac,100,669,1,4/20/18 12:12,R_2t4GpZh4zi2eIr2,,,,,35.74,-81.21,anonymous,EN,1,0,0,4.56,0,0,0,17.658,0,-1,5.044,5.044,6.295,1,-1,18.252,18.252,26.575,1,0,2.544,2.544,3.476,1,0,3.233,3.233,10.712,1,0,8.353,8.353,10.496,1,0,4.028,4.028,5.786,1,0,2.908,2.908,7.475,1,0,32.211,32.211,32.996,1,-1,7.718,7.718,8.856,1,1,4.632,16.025,17.846,3,1,10.332,10.332,12.864,1,0,17.304,39.031,40.164,2,0,18.187,18.187,19.405,1,0,2.615,2.615,4.758,1,0,46.022,46.022,50.118,1,0,11.055,11.055,12.867,1,1,6.056,19.717,27.667,3,-2,3.759,3.759,5.641,1,1,12.501,25.164,31.451,2,0,2.864,2.864,4.91,1,-1,10.315,10.315,12.193,1,0,5.476,5.476,6.628,1,0,8.069,8.069,9.525,1,0,2.785,2.785,3.6,1,-2,3.052,3.052,5.119,1,-2,6.19,6.19,7.542,1,2,11.919,11.919,17.59,1,-2,9.448,9.448,11.15,1,2,4.861,10.89,12.738,4,"I was just thinking about this as the question turned up. I started to notice a trend that some circumstances seem to have some expectation of risk. Therefore, they may not be perceived as sad. It reminds me of how people say women shouldn't wear skimpy clothes or they are asking for trouble with some of the examples. If someone leaves a bar and gets raped, well was that expected? But, if someone gets their house destroyed in an area not known for tornados, well was that more upsetting somehow? I realized a lot of the time they are very even to me. A loss was suffered or injury or damage. But I must admit, yes sometimes it does add an extra layer of complication. If an officer gets wounded responding to a 911 call that isn't an emergency but instead is vandalism, then that adds a layer to the already risky nature of their jobs.",This was interesting to think about in the study. Thanks and good luck with your research!,1,34,1,86841e504c37a684,3E337GFOLAWYABFP10UVCPV20SSGNM,37NXA7GVSTUPHO45OG81AEY2FV6VL2
100,4/20/18 12:05,4/20/18 12:12,0,bd5bc39447de29c9,100,430,1,4/20/18 12:12,R_V20WpylGyySbziN,,,,,40.79,-73.93,anonymous,EN,1,0,0,4.514,0,0,0,5.992,0,0,4.05,4.05,4.887,1,-2,7.934,11.605,12.632,2,0,2.984,2.984,3.909,1,0,10.936,10.936,12.153,1,-1,11.344,11.344,12.303,1,0,5.643,5.643,6.763,1,0,4.453,4.453,5.367,1,2,9.231,10.361,12.027,2,-1,6.287,6.287,7.253,1,0,8.199,8.199,9.975,1,0,10.818,10.818,11.98,1,0,3.777,3.777,4.834,1,0,7.905,7.905,8.94,1,0,2.496,2.496,3.692,1,0,4.852,4.852,5.835,1,2,13.897,13.897,14.868,1,0,9.699,9.699,10.992,1,-2,15.667,15.667,16.674,1,1,10.888,10.888,11.899,1,0,3.856,3.856,4.677,1,0,17.01,17.01,19.495,1,0,4.647,4.647,5.996,1,0,3.379,3.379,4.518,1,0,4.621,4.621,5.746,1,-2,8.866,8.866,11.407,1,-2,10.945,10.945,11.919,1,0,10.361,10.361,11.408,1,-2,5.669,7.279,8.146,3,-1,8.234,13.489,14.977,4,"the majority of the  choices were just bad...if there's little judgement about the situation, its' impossible to determine which is worse -bad is bad",no,2,38,1,57b449a03347c3e7,3SITXWYCNWX7VOLINKPQ9GV3MTBBXL,3KLL7H3EGDPNVSLFXVT3IM5VYEXVHV
101,4/20/18 12:07,4/20/18 12:12,0,0a3bf4e5cafd4727,100,283,1,4/20/18 12:12,R_3RearsR81C6tI6n,,,,,47.65,-117.31,anonymous,EN,1,0,0,4.122,0,0,0,5.695,0,0,3.584,3.584,4.326,1,-2,5.647,5.647,6.902,1,0,4,4,5.049,1,0,5.141,5.141,7.582,1,-1,3.634,3.634,4.585,1,0,3.558,3.558,4.399,1,0,3.592,3.592,4.509,1,0,4.7,4.7,5.591,1,-1,3.319,3.319,5.12,1,0,5.763,5.763,6.802,1,1,6.083,6.083,6.948,1,0,3.108,3.108,4,1,1,4.857,4.857,6.595,1,0,4.806,4.806,6.719,1,0,3.915,3.915,5.08,1,0,5,5,6.44,1,1,5.761,5.761,6.824,1,-2,4.147,4.147,5.324,1,1,3.489,8.78,19.061,2,0,2.456,2.456,3.407,1,0,5.692,5.692,7.071,1,0,5.691,5.691,6.449,1,0,3.406,4.353,4.659,2,1,10.858,10.858,12.364,1,-2,6.928,6.928,7.922,1,-2,4.643,4.643,5.727,1,2,5.234,5.234,6.571,1,-2,4.269,4.269,5.002,1,2,4.737,4.737,6.699,1,I looked at the outcome but also what they might've expected going into the situation.,no,1,34,1,c946d6ec83d2a75a,39DD6S19JQZU7MXHYTF179HZXQMEZL,302U8RURJZPF5O7Q0TOGN62RKQ6VN4
102,4/20/18 12:06,4/20/18 12:12,0,fd356a2f14bd9b2a,100,338,1,4/20/18 12:12,R_2bZ57JT5RMM1g1S,,,,,47.84,-122.2,anonymous,EN,1,13.826,13.826,16.02,1,0,0,6.942,0,0,2.986,2.986,3.526,1,0,1.171,1.171,1.783,1,0,0.597,0.597,1.005,1,1,0.729,0.729,1.397,1,1,0.785,0.785,1.615,1,0,1.826,1.826,2.454,1,1,0.7,0.7,1.261,1,0,0.624,0.624,1.099,1,1,2.595,2.595,3.161,1,0,3.271,3.271,3.838,1,0,28.632,29.113,29.269,2,0,21.277,21.277,21.808,1,0,8.507,8.507,9.134,1,1,2.677,3.39,4.025,2,0,2.368,2.987,3.143,3,0,15.372,15.372,15.951,1,0,2.884,2.884,3.483,1,0,3.005,3.461,3.633,2,0,7.885,7.885,8.467,1,0,5.763,6.118,6.68,2,1,0.965,0.965,1.528,1,1,0.374,0.374,0.984,1,1,0.421,0.421,1.066,1,0,4.309,4.309,5.01,1,1,1.166,1.166,1.686,1,0,2.682,2.682,3.271,1,0,0.785,1.264,1.403,2,0,0.641,0.641,1.242,1,0,7.612,7.612,8.212,1,how ,,1,28,0,6d83743b6cd73abd,3PIWWX1FJKUCINE5U8N6GV61J04JJP,3QX22DUVOO59N6MQOS9GARDRF0WVM4
